PhoneLink,Model Name,Price,DcPrice,Color,QuickCharge,Size,Processor,Storage,RAM,Camera,FrontCam,Network,Battery,NewSize,ProcessorNew,Brand,BackCamera,FrontCamera,Net,Power
https://www.flipkart.com/realme-11-pro-5g-astral-black-256-gb/p/itm3f783627a36ec?pid=MOBGPUNGNHJM8HKS&lid=LSTMOBGPUNGNHJM8HKSIH9GIW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&iid=1e20d73c-3d46-4a1b-a833-8ee5b49697da.MOBGPUNGNHJM8HKS.SEARCH&ssid=ivytirjdm80000001697362311797&qH=eb4af0bf07c16429,"realme 11 Pro 5G (Astral Black, 256 GB)  (8 GB RAM)",27999,24999,Astral Black,1,17.02 cm (6.7 inch),Dimensity 7050,256,8,100MP (OIS) + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",5000 mAh,6.7,Dimensity,REALME,100,16,1,5000
https://www.flipkart.com/samsung-galaxy-a12-white-64-gb/p/itm3bb6b8405a1b2?pid=MOBGYCCGPEPHFHWM&lid=LSTMOBGYCCGPEPHFHWMMXFXJ6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGYCCGPEPHFHWM.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A12 (White, 64 GB)  (4 GB RAM)",15999,11487,White,0,16.51 cm (6.5 inch),MediaTek MediaTek P35 (MT6765),64,4,48MP + 5MP + 2MP + 2MP,8MP Front Camera,"4G VOLTE, 4G, 3G, 2G",5000 mAh,6.5,MediaTek,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-a14-5g-black-64-gb/p/itm0e4da1965797b?pid=MOBGHT8UA2H4AAPM&lid=LSTMOBGHT8UA2H4AAPMMXBTVD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGHT8UA2H4AAPM.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A14 5G (Black, 64 GB)  (4 GB RAM)",18499,15999,Black,1,16.76 cm (6.6 inch),Exynos S5E8535 (Exynos 1330),64,4,50MP + 2MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.6,Exynos,SAMSUNG,50,8,1,5000
https://www.flipkart.com/samsung-galaxy-f23-5g-forest-green-128-gb/p/itm1fd5f52e56b16?pid=MOBGBKQFGJH8GH7M&lid=LSTMOBGBKQFGJH8GH7M5QUBK4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGBKQFGJH8GH7M.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)  (4 GB RAM)",22999,14499,Forest Green,1,16.76 cm (6.6 inch),Snapdragon Snapdragon 750G,128,4,50MP + 8MP + 2MP,8MP Front Camera,"5G, 4G, 3G, 2G",5000 mAh,6.6,Snapdragon,SAMSUNG,50,8,1,5000
https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itm39c20bb68ff35?pid=MOBGRUFM57HBTHXK&lid=LSTMOBGRUFM57HBTHXKF506F8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGRUFM57HBTHXK.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)  (4 GB RAM)",17990,13200,ICY Silver,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP Rear Camera,13MP (F2.0) front camera,"5G, 4G VOLTE",6000 mAh,6.6,Exynos,SAMSUNG,50,13,1,6000
https://www.flipkart.com/samsung-galaxy-a14-5g-dark-red-64-gb/p/itm611d564f53b48?pid=MOBGHT8UURBKHWME&lid=LSTMOBGHT8UURBKHWMEX9ENBE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGHT8UURBKHWME.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)  (4 GB RAM)",18499,15999,Dark Red,1,16.76 cm (6.6 inch),Exynos S5E8535 (Exynos 1330),64,4,50MP + 2MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.6,Exynos,SAMSUNG,50,8,1,5000
https://www.flipkart.com/samsung-galaxy-m04-dark-blue-64-gb/p/itm588bf37c1ede1?pid=MOBGH8GHMWZWBGNG&lid=LSTMOBGH8GHMWZWBGNGBYTMIO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGH8GHMWZWBGNG.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)  (4 GB RAM)",11499,7307,Dark Blue,0,16.51 cm (6.5 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,5MP Front Camera,4G,5000 mAh,6.5,MediaTek,SAMSUNG,13,5,0,5000
https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itm89d3030e3857e?pid=MOBGBKQFHKZHTHKJ&lid=LSTMOBGBKQFHKZHTHKJRGO4UI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGBKQFHKZHTHKJ.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)  (4 GB RAM)",22999,14499,Aqua Blue,1,16.76 cm (6.6 inch),Snapdragon Snapdragon 750G,128,4,50MP + 8MP + 2MP,8MP Front Camera,"5G, 4G, 3G, 2G",5000 mAh,6.6,Snapdragon,SAMSUNG,50,8,1,5000
https://www.flipkart.com/samsung-galaxy-m14-5g-berry-blue-128-gb/p/itm922004d76b4f7?pid=MOBGZWSWUGFFWCEB&lid=LSTMOBGZWSWUGFFWCEBGVBA1Y&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGZWSWUGFFWCEB.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)  (4 GB RAM)",17990,12195,Berry Blue,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP Rear Camera,13MP (F2.0) front camera,"5G, 4G VOLTE",6000 mAh,6.6,Exynos,SAMSUNG,50,13,1,6000
https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itm922004d76b4f7?pid=MOBGZWT39QURPZEF&lid=LSTMOBGZWT39QURPZEFUGSVGR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGZWT39QURPZEF.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)  (4 GB RAM)",17982,12741,ICY Silver,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP Rear Camera,13MP (F2.0) front camera,"5G, 4G VOLTE",6000 mAh,6.6,Exynos,SAMSUNG,50,13,1,6000
https://www.flipkart.com/samsung-galaxy-m04-light-green-64-gb/p/itmab7e5c8c17908?pid=MOBGH7997RNCWQKV&lid=LSTMOBGH7997RNCWQKVV65ZJT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGH7997RNCWQKV.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy M04 (Light Green, 64 GB)  (4 GB RAM)",11999,7222,Light Green,0,16.51 cm (6.5 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,5MP Front Camera,4G,5000 mAh,6.5,MediaTek,SAMSUNG,13,5,0,5000
https://www.flipkart.com/samsung-galaxy-f13-nightsky-green-128-gb/p/itma7ed2982bc08f?pid=MOBGENJW6YHHQDYU&lid=LSTMOBGENJW6YHHQDYUXELNQ3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGENJW6YHHQDYU.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)  (4 GB RAM)",16999,10199,Nightsky Green,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP + 5MP + 2MP,Yes,"4G, 3G, 2G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-m14-5g-smoky-teal-128-gb/p/itm922004d76b4f7?pid=MOBGZWSZRKVHMZHW&lid=LSTMOBGZWSZRKVHMZHWHZMSSD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGZWSZRKVHMZHW.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy M14 5G (Smoky Teal, 128 GB)  (4 GB RAM)",17990,12825,Smoky Teal,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP Rear Camera,13MP (F2.0) front camera,"5G, 4G VOLTE",6000 mAh,6.6,Exynos,SAMSUNG,50,13,1,6000
https://www.flipkart.com/samsung-galaxy-f13-sunrise-copper-128-gb/p/itm99a231fa8bbf6?pid=MOBGENJWHQZS6BKP&lid=LSTMOBGENJWHQZS6BKPURHHZJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGENJWHQZS6BKP.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)  (4 GB RAM)",16999,10199,Sunrise Copper,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP + 5MP + 2MP,Yes,"4G, 3G, 2G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f13-sunrise-copper-64-gb/p/itm0d8c65ec17621?pid=MOBGENJWWRYSFC5P&lid=LSTMOBGENJWWRYSFC5PBBRVNA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGENJWWRYSFC5P.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)  (4 GB RAM)",14999,9199,Sunrise Copper,0,16.76 cm (6.6 inch),Exynos 850,64,4,50MP + 5MP + 2MP,Yes,"4G, 3G, 2G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f13-nightsky-green-64-gb/p/itmeadfda1bd23fa?pid=MOBGENJWF4KJTPEN&lid=LSTMOBGENJWF4KJTPENS2XJXA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGENJWF4KJTPEN.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)  (4 GB RAM)",14999,9199,Nightsky Green,0,16.76 cm (6.6 inch),Exynos 850,64,4,50MP + 5MP + 2MP,Yes,"4G, 3G, 2G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f14-5g-goat-green-128-gb/p/itm538a06ee7dc98?pid=MOBGNBFN6EZTDAPU&lid=LSTMOBGNBFN6EZTDAPU7HAR6Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGNBFN6EZTDAPU.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)  (4 GB RAM)",17490,11490,GOAT Green,0,16.76 cm (6.6 inch),"Exynos 1330, Octa Core",128,4,50MP + 2MP,Yes,"2G, 3G, 4G, 5G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f13-waterfall-blue-128-gb/p/itm85a305642eb7b?pid=MOBGENJWVWYAAVG5&lid=LSTMOBGENJWVWYAAVG5AKPCP0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGENJWVWYAAVG5.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)  (4 GB RAM)",16999,10199,Waterfall Blue,0,16.76 cm (6.6 inch),Exynos 850,128,4,50MP + 5MP + 2MP,Yes,"4G, 3G, 2G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itm0d3b7a1452e4c?pid=MOBGNBFNDYQR9WH4&lid=LSTMOBGNBFNDYQR9WH4WXOLMD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGNBFNDYQR9WH4.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)  (4 GB RAM)",17490,11490,OMG Black,0,16.76 cm (6.6 inch),"Exynos 1330, Octa Core",128,4,50MP + 2MP,Yes,"2G, 3G, 4G, 5G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f14-5g-b-a-e-purple-128-gb/p/itmb10cf3ff01be8?pid=MOBGNBFNHKNP8XFG&lid=LSTMOBGNBFNHKNP8XFGW6VKDB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGNBFNHKNP8XFG.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)  (4 GB RAM)",17490,11490,B.A.E. Purple,0,16.76 cm (6.6 inch),"Exynos 1330, Octa Core",128,4,50MP + 2MP,Yes,"2G, 3G, 4G, 5G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f04-jade-purple-64-gb/p/itm0934dc56a1df7?pid=MOBGKY2VTP3XETBR&lid=LSTMOBGKY2VTP3XETBRJKXEIM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGKY2VTP3XETBR.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F04 (Jade Purple, 64 GB)  (4 GB RAM)",11499,6499,Jade Purple,0,16.51 cm (6.5 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,Yes,"4G, 3G, 2G",5000 mAh,6.5,MediaTek,SAMSUNG,13,8,0,5000
https://www.flipkart.com/samsung-galaxy-f13-waterfall-blue-64-gb/p/itm583ef432b2b0c?pid=MOBGENJWBPFYJSFT&lid=LSTMOBGENJWBPFYJSFTP8FGOC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGENJWBPFYJSFT.SEARCH&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Waterfall Blue, 64 GB)  (4 GB RAM)",14999,9199,Waterfall Blue,0,16.76 cm (6.6 inch),Exynos 850,64,4,50MP + 5MP + 2MP,Yes,"4G, 3G, 2G",6000 mAh,6.6,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-f04-opal-green-64-gb/p/itmd0c05f8b03876?pid=MOBGKY2V7QZ2QVFS&lid=LSTMOBGKY2V7QZ2QVFSGOGYVU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=cd155b3b-5b3c-4cbd-a6b7-aee65e70fde3.MOBGKY2V7QZ2QVFS.SEARCH&ppt=sp&ppn=sp&ssid=3aejwjy0jk0000001697358278020&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F04 (Opal Green, 64 GB)  (4 GB RAM)",11499,6499,Opal Green,0,16.51 cm (6.5 inch),MediaTek MediaTek P35,64,4,13MP + 2MP,Yes,"4G, 3G, 2G",5000 mAh,6.5,MediaTek,SAMSUNG,13,8,0,5000
https://www.flipkart.com/samsung-galaxy-z-flip3-5g-cream-128-gb/p/itmf84b792824408?pid=MOBG6YQHHB84XVGN&lid=LSTMOBG6YQHHB84XVGNXUIVZP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBG6YQHHB84XVGN.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy Z Flip3 5G (Cream, 128 GB)  (8 GB RAM)",95999,49999,Cream,0,17.02 cm (6.7 inch),Snapdragon Snapdragon 888 Octa-Core,128,8,12MP + 12MP,10MP Front Camera,"5G, 4G, 3G, 2G",3300 mAh,6.7,Snapdragon,SAMSUNG,12,10,1,3300
https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-graphite-128-gb/p/itm3474dcb32e38b?pid=MOBGNE4SFB9HPZST&lid=LSTMOBGNE4SFB9HPZST3OPZVQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGNE4SFB9HPZST.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A54 5G (Awesome Graphite, 128 GB)  (8 GB RAM)",41999,35499,Awesome Graphite,0,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",128,8,50MP + 12MP + 5MP,Yes,"2G, 3G, 4G, 5G",5000 mAh,6.4,Exynos,SAMSUNG,50,8,0,5000
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-silver-128-gb/p/itm2dd3e0ff525a8?pid=MOBGNE4SXH2BDXTV&lid=LSTMOBGNE4SXH2BDXTVCSRGUI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGNE4SXH2BDXTV.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A34 5G (Awesome Silver, 128 GB)  (8 GB RAM)",35499,27999,Awesome Silver,1,16.76 cm (6.6 inch),"Dimensity 1080, Octa Core",128,8,48MP + 8MP + 5MP,Yes,"2G, 3G, 4G VOLTE, 5G",5000 mAh,6.6,Dimensity,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-graphite-128-gb/p/itmd73404f6c4c22?pid=MOBGNE4S4EZDRUWP&lid=LSTMOBGNE4S4EZDRUWP3KIETJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGNE4S4EZDRUWP.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A34 5G (Awesome Graphite, 128 GB)  (8 GB RAM)",35499,27999,Awesome Graphite,1,16.76 cm (6.6 inch),"Dimensity 1080, Octa Core",128,8,48MP + 8MP + 5MP,Yes,"2G, 3G, 4G VOLTE, 5G",5000 mAh,6.6,Dimensity,SAMSUNG,48,8,0,5000
https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm05c0df9819b1d?pid=MOBGHT8UAKCPR6ZH&lid=LSTMOBGHT8UAKCPR6ZHGPIM1X&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGHT8UAKCPR6ZH.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A14 5G (Black, 128 GB)  (8 GB RAM)",22999,19999,Black,1,16.76 cm (6.6 inch),Exynos S5E8535 (Exynos 1330),128,8,50MP + 2MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.6,Exynos,SAMSUNG,50,8,1,5000
https://www.flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itmea97064bf96df?pid=MOBGHT8UGKRCBT9J&lid=LSTMOBGHT8UGKRCBT9JOAE1QO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGHT8UGKRCBT9J.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (8 GB RAM)",22999,19999,Dark Red,1,16.76 cm (6.6 inch),Exynos S5E8535 (Exynos 1330),128,8,50MP + 2MP,Yes,"5G, 4G, 3G, 2G",5000 mAh,6.6,Exynos,SAMSUNG,50,8,1,5000
https://www.flipkart.com/samsung-galaxy-s22-5g-phantom-black-128-gb/p/itmfe5b23fcf67ec?pid=MOBGGG2YNYPZZN33&lid=LSTMOBGGG2YNYPZZN33QYL1EE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGGG2YNYPZZN33.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S22 5G (Phantom Black, 128 GB)  (8 GB RAM)",85999,39999,Phantom Black,1,15.49 cm (6.1 inch),Snapdragon 8 Gen 1,128,8,50MP + 12MP + 10MP,Yes,"5G, 4G, 3G, 2G",3700 mAh,6.1,Snapdragon,SAMSUNG,50,8,1,3700
https://www.flipkart.com/samsung-galaxy-a54-5g-awesome-violet-128-gb/p/itm4bbcb0b5e1b2d?pid=MOBGNE4SRZG7HKW4&lid=LSTMOBGNE4SRZG7HKW4DFYGZ7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGNE4SRZG7HKW4.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy A54 5G (Awesome Violet, 128 GB)  (8 GB RAM)",41999,35499,Awesome Violet,0,16.26 cm (6.4 inch),"Exynos 1380, Octa Core",128,8,50MP + 12MP + 5MP,Yes,"2G, 3G, 4G, 5G",5000 mAh,6.4,Exynos,SAMSUNG,50,8,0,5000
https://www.flipkart.com/samsung-galaxy-s22-5g-phantom-white-128-gb/p/itm93d0fc4af3e10?pid=MOBGGG2YBHNYTAFZ&lid=LSTMOBGGG2YBHNYTAFZAOFKPA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGGG2YBHNYTAFZ.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S22 5G (Phantom White, 128 GB)  (8 GB RAM)",85999,39999,Phantom White,1,15.49 cm (6.1 inch),Snapdragon 8 Gen 1,128,8,50MP + 12MP + 10MP,Yes,"5G, 4G, 3G, 2G",3700 mAh,6.1,Snapdragon,SAMSUNG,50,8,1,3700
https://www.flipkart.com/samsung-galaxy-f34-5g-orchid-violet-128-gb/p/itm520f66db57f52?pid=MOBGRZMYZBXSTBDU&lid=LSTMOBGRZMYZBXSTBDUEYFHCF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGRZMYZBXSTBDU.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)  (8 GB RAM)",25999,17999,Orchid Violet,1,16.51 cm (6.5 inch),Exynos 1280,128,8,50MP (OIS) + 8MP + 2MP,Yes,"2G, 3G, 4G, 5G",6000 mAh,6.5,Exynos,SAMSUNG,50,8,0,6000
https://www.flipkart.com/samsung-galaxy-s21-fe-5g-lavender-128-gb/p/itm3b094762fb621?pid=MOBGBNBDZJ5Q3RXK&lid=LSTMOBGBNBDZJ5Q3RXKUCNNBS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGBNBDZJ5Q3RXK.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S21 FE 5G (Lavender, 128 GB)  (8 GB RAM)",74999,29999,Lavender,1,16.26 cm (6.4 inch),Exynos 2100,128,8,12MP + 12MP + 8MP (OIS),Yes,"5G, 4G, 3G, 2G",4500 mAh,6.4,Exynos,SAMSUNG,12,8,1,4500
https://www.flipkart.com/samsung-galaxy-s22-5g-green-128-gb/p/itm92c75094f3b93?pid=MOBGGG2YKYPWPCNP&lid=LSTMOBGGG2YKYPWPCNPJQJIS6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&iid=9977f1ab-900e-4af0-a1ef-276c251834de.MOBGGG2YKYPWPCNP.SEARCH&ssid=0eawmvdrio0000001697358505453&qH=eb4af0bf07c16429,"SAMSUNG Galaxy S22 5G (Green, 128 GB)  (8 GB RAM)",85999,39999,Green,1,15.49 cm (6.1 inch),Snapdragon 8 Gen 1,128,8,50MP + 12MP + 10MP,Yes,"5G, 4G, 3G, 2G",3700 mAh,6.1,Snapdragon,SAMSUNG,50,8,1,3700
